benefit_month,county,program_type,cases,recipients,children,adults,payments,avg_payment_per_case,avg_payment_per_recipient
2024-04-01,Deaf Smith,TANF Basic,8,15,14,1,1477.26,194.96,96.63
2024-04-01,Delta,TANF Basic,3,5,4,1,609.99,187.83,111.72
2024-04-01,Denton,TANF Basic,68,163,129,34,16110.5,236.24,99.02
2024-04-01,Dewitt,TANF Basic,2,4,2,2,653.94,302.05,149.72
2024-04-01,Dickens,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Dimmit,TANF Basic,2,3,2,1,456.69,210.94,139.41
2024-04-01,Donley,TANF Basic,1,3,3,0,260.5,240.65,79.52
2024-04-01,Duval,TANF Basic,3,11,8,3,860.84,265.08,78.83
2024-04-01,Eastland,TANF Basic,6,15,13,2,1525.5,234.88,99.79
2024-04-01,Ector,TANF Basic,32,73,60,14,6865.29,211.4,93.84
2024-04-01,Edwards,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,El Paso,TANF Basic,275,656,539,118,63386.04,230.53,96.59
2024-04-01,Ellis,TANF Basic,28,63,50,14,6477.22,230.14,102.27
2024-04-01,Erath,TANF Basic,8,13,13,0,1226.4,161.85,93.59
2024-04-01,Falls,TANF Basic,6,19,15,3,1744.2,268.55,93.96
2024-04-01,Fannin,TANF Basic,8,16,13,3,1781.72,235.13,108.78
2024-04-01,Fayette,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Fisher,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Floyd,TANF Basic,1,2,2,0,186.53,172.32,85.41
2024-04-01,Foard,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Fort Bend,TANF Basic,65,140,105,35,14665.4,225.8,104.92
2024-04-01,Franklin,TANF Basic,2,3,2,1,456.69,210.94,139.41
2024-04-01,Freestone,TANF Basic,3,11,10,1,945.53,291.16,86.59
2024-04-01,Frio,TANF Basic,10,21,16,5,2317.73,237.9,111.71
2024-04-01,Gaines,TANF Basic,2,4,4,0,390.22,180.24,89.34
2024-04-01,Galveston,TANF Basic,60,115,95,19,11092.32,186.31,96.74
2024-04-01,Garza,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Gillespie,TANF Basic,1,1,1,0,129.72,119.83,118.79
2024-04-01,Glasscock,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Goliad,TANF Basic,1,2,2,0,186.53,172.32,85.41
2024-04-01,Gonzales,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Gray,TANF Basic,1,3,2,1,378.43,349.59,115.52
2024-04-01,Grayson,TANF Basic,26,56,42,14,6016.24,231.57,108.03
2024-04-01,Gregg,TANF Basic,30,59,46,14,6082.71,200.69,103.16
2024-04-01,Grimes,TANF Basic,3,5,3,2,783.66,241.31,143.53
2024-04-01,Guadalupe,TANF Basic,19,58,44,14,6054.84,310.75,104.62
2024-04-01,Hale,TANF Basic,2,9,8,1,757.93,350.08,86.76
2024-04-01,Hall,TANF Basic,1,2,2,0,186.53,172.32,85.41
2024-04-01,Hamilton,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Hansford,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Hardeman,TANF Basic,3,8,7,1,751.49,231.41,98.32
2024-04-01,Hardin,TANF Basic,8,13,12,1,1227.48,161.99,93.68
2024-04-01,Harris,TANF Basic,960,2207,1759,452,220318.67,229.46,99.83
2024-04-01,Harrison,TANF Basic,15,33,27,6,3311.51,218.51,101.09
2024-04-01,Hartley,TANF Basic,1,3,2,1,378.43,349.59,115.52
2024-04-01,Haskell,TANF Basic,2,3,3,0,207.97,96.06,63.49
2024-04-01,Hays,TANF Basic,13,29,20,10,3664.21,282.08,124.28
2024-04-01,Hemphill,TANF Basic,1,1,1,0,129.72,119.83,118.79
2024-04-01,Henderson,TANF Basic,15,31,24,7,3471.24,229.05,113.53
2024-04-01,Hidalgo,TANF Basic,1113,3099,2943,140,249951.78,224.62,80.66
2024-04-01,Hill,TANF Basic,5,13,11,2,1284.29,237.29,98.01
2024-04-01,Hockley,TANF Basic,6,15,12,3,1460.11,224.81,95.51
2024-04-01,Hood,TANF Basic,12,21,16,5,1927.51,161.88,92.9
2024-04-01,Hopkins,TANF Basic,9,22,20,2,1997.2,230.63,91.45
2024-04-01,Houston,TANF Basic,9,21,16,5,2240.55,258.73,107.99
2024-04-01,Howard,TANF Basic,5,14,12,2,1133.14,209.36,79.82
2024-04-01,Hudspeth,TANF Basic,1,2,1,1,326.97,302.05,149.72
2024-04-01,Hunt,TANF Basic,22,46,34,12,5401.97,249.52,117.79
2024-04-01,Hutchinson,TANF Basic,3,5,5,0,519.94,160.1,95.23
2024-04-01,Irion,TANF Basic,1,2,2,0,98.63,91.11,45.16
2024-04-01,Jack,TANF Basic,1,3,2,1,378.43,349.59,115.52
2024-04-01,Jackson,TANF Basic,2,4,3,1,508.14,234.71,116.34
2024-04-01,Jasper,TANF Basic,12,25,20,6,2662.93,223.64,106.03
2024-04-01,Jeff Davis,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Jefferson,TANF Basic,93,210,168,42,19992.33,214.75,95.36
2024-04-01,Jim Hogg,TANF Basic,2,3,2,1,456.69,210.94,139.41
2024-04-01,Jim Wells,TANF Basic,10,26,23,3,1947.88,199.94,74.33
2024-04-01,Johnson,TANF Basic,30,59,49,10,6168.47,203.51,104.61
2024-04-01,Jones,TANF Basic,5,17,12,6,1208.18,223.22,69.15
2024-04-01,Karnes,TANF Basic,2,2,2,0,259.43,119.83,118.79
2024-04-01,Kaufman,TANF Basic,38,94,78,16,9005.07,237.68,95.89
2024-04-01,Kendall,TANF Basic,6,19,14,5,1891.06,291.16,101.87
2024-04-01,Kenedy,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Kent,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Kerr,TANF Basic,4,9,7,2,1021.65,235.95,116.95
2024-04-01,Kimble,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,King,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Kinney,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Kleberg,TANF Basic,16,41,30,11,4570.07,281.45,110.14
2024-04-01,Knox,TANF Basic,1,4,3,1,454.54,419.9,104.07
2024-04-01,La Salle,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Lamar,TANF Basic,30,66,51,15,6857.79,226.26,104.67
2024-04-01,Lamb,TANF Basic,6,14,11,3,1343.26,206.82,94.63
2024-04-01,Lampasas,TANF Basic,3,9,7,2,792.23,243.95,90.69
2024-04-01,Lavaca,TANF Basic,1,1,1,0,129.72,119.83,118.79
2024-04-01,Lee,TANF Basic,4,5,5,0,575.68,132.95,105.44
2024-04-01,Leon,TANF Basic,3,7,5,1,700.04,215.56,106.85
2024-04-01,Liberty,TANF Basic,24,40,35,6,4287.06,180.02,106.11
2024-04-01,Limestone,TANF Basic,8,11,10,1,1218.9,160.86,111.62
2024-04-01,Lipscomb,TANF Basic,1,2,1,1,326.97,302.05,149.72
2024-04-01,Live Oak,TANF Basic,3,10,8,2,931.6,286.87,94.79
2024-04-01,Llano,TANF Basic,2,2,1,1,287.3,132.71,131.55
2024-04-01,Loving,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Lubbock,TANF Basic,80,166,128,38,16613.28,207.4,100.09
2024-04-01,Lynn,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Madison,TANF Basic,5,10,9,1,1030.22,190.34,104.83
2024-04-01,Marion,TANF Basic,1,1,1,0,129.72,119.83,118.79
2024-04-01,Martin,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Mason,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Matagorda,TANF Basic,10,20,16,3,1931.8,198.29,98.28
2024-04-01,Maverick,TANF Basic,16,49,40,9,4265.62,262.7,86.81
2024-04-01,Mcculloch,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Mclennan,TANF Basic,64,149,116,33,14813.34,231.94,99.75
2024-04-01,Mcmullen,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Medina,TANF Basic,13,28,23,6,2744.4,211.27,96.66
2024-04-01,Menard,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Midland,TANF Basic,19,38,30,8,4237.74,217.49,110.88
2024-04-01,Milam,TANF Basic,3,9,7,2,961.61,296.11,110.08
2024-04-01,Mills,TANF Basic,1,3,2,1,378.43,349.59,115.52
2024-04-01,Mitchell,TANF Basic,2,5,4,1,391.29,180.74,71.67
2024-04-01,Montague,TANF Basic,2,3,3,0,316.25,146.08,96.54
2024-04-01,Montgomery,TANF Basic,79,169,141,28,17101.06,216.41,101.04
2024-04-01,Moore,TANF Basic,6,14,12,2,1300.37,200.21,91.6
2024-04-01,Morris,TANF Basic,10,17,15,2,1807.45,185.52,103.45
2024-04-01,Motley,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Nacogdoches,TANF Basic,16,31,25,6,3258.98,200.71,106.59
2024-04-01,Navarro,TANF Basic,15,40,34,7,3719.95,245.46,92.07
2024-04-01,Newton,TANF Basic,4,8,5,2,854.41,197.33,111.78
2024-04-01,Nolan,TANF Basic,4,8,7,1,846.91,195.59,110.8
2024-04-01,Nueces,TANF Basic,148,348,275,74,34832.47,234.88,100.0
2024-04-01,Ochiltree,TANF Basic,1,2,2,0,186.53,172.32,85.41
2024-04-01,Oldham,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Orange,TANF Basic,28,62,48,15,7043.25,250.25,113.16
2024-04-01,Palo Pinto,TANF Basic,6,11,10,1,874.78,134.69,80.11
2024-04-01,Panola,TANF Basic,5,8,7,1,884.43,163.41,115.71
2024-04-01,Parker,TANF Basic,15,26,20,7,2954.52,194.96,112.74
2024-04-01,Parmer,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Pecos,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Polk,TANF Basic,18,33,26,7,3462.66,188.16,105.7
2024-04-01,Potter,TANF Basic,35,79,57,22,8098.13,233.78,103.0
2024-04-01,Presidio,TANF Basic,5,12,11,1,1141.71,210.94,95.05
2024-04-01,Rains,TANF Basic,5,11,9,2,1208.18,223.22,110.64
2024-04-01,Randall,TANF Basic,14,23,18,5,2701.52,191.97,117.81
2024-04-01,Reagan,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Real,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Red River,TANF Basic,4,10,10,0,820.1,189.4,83.45
2024-04-01,Reeves,TANF Basic,3,4,3,1,551.02,169.68,126.15
2024-04-01,Refugio,TANF Basic,3,4,3,1,573.54,176.61,131.31
2024-04-01,Roberts,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Robertson,TANF Basic,5,15,12,3,1193.17,220.45,78.05
2024-04-01,Rockwall,TANF Basic,8,22,16,6,2240.55,295.69,102.59
2024-04-01,Runnels,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Rusk,TANF Basic,4,9,8,1,822.25,189.9,94.13
2024-04-01,Sabine,TANF Basic,3,7,4,2,840.47,258.81,128.28
2024-04-01,San Jacinto,TANF Basic,8,14,13,1,1414.01,186.61,99.61
2024-04-01,San Juneine,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,San Patricio,TANF Basic,13,25,18,7,3020.99,232.56,120.29
2024-04-01,San Saba,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Schleicher,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Scurry,TANF Basic,4,7,5,1,772.94,178.51,117.97
2024-04-01,Shackelford,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Shelby,TANF Basic,4,5,5,0,575.68,132.95,105.44
2024-04-01,Sherman,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Smith,TANF Basic,29,73,55,18,6765.59,231.48,92.47
2024-04-01,Somervell,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Starr,TANF Basic,53,130,119,10,10833.96,204.25,83.37
2024-04-01,Stephens,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Sterling,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Stonewall,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Sutton,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Swisher,TANF Basic,2,2,2,0,259.43,119.83,118.79
2024-04-01,Tarrant,TANF Basic,382,878,691,189,89122.31,233.23,101.51
2024-04-01,Taylor,TANF Basic,50,106,80,26,11481.46,230.58,108.4
2024-04-01,Terrell,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Terry,TANF Basic,3,9,7,2,961.61,296.11,110.08
2024-04-01,Throckmorton,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Titus,TANF Basic,5,11,10,1,1058.1,195.49,96.9
2024-04-01,Tom Green,TANF Basic,19,37,27,10,4280.62,219.69,115.3
2024-04-01,Travis,TANF Basic,185,369,276,94,40304.12,217.74,109.2
2024-04-01,Trinity,TANF Basic,3,7,4,2,835.11,257.16,127.46
2024-04-01,Tyler,TANF Basic,5,5,5,0,534.94,98.84,97.98
2024-04-01,Upshur,TANF Basic,10,19,16,2,1931.8,198.29,104.07
2024-04-01,Upton,TANF Basic,2,3,2,1,456.69,210.94,139.41
2024-04-01,Uvalde,TANF Basic,8,13,11,2,1381.85,182.36,105.46
2024-04-01,Val Verde,TANF Basic,26,70,56,14,6519.03,250.93,93.28
2024-04-01,Van Zandt,TANF Basic,8,12,11,1,1238.2,163.41,103.08
2024-04-01,Victoria,TANF Basic,18,39,33,7,3858.24,209.66,98.15
2024-04-01,Walker,TANF Basic,18,39,31,8,4203.44,228.42,106.93
2024-04-01,Waller,TANF Basic,4,11,11,0,887.64,205.0,81.29
2024-04-01,Ward,TANF Basic,2,4,4,0,377.36,174.3,86.39
2024-04-01,Washington,TANF Basic,5,15,12,3,1544.8,285.42,101.05
2024-04-01,Webb,TANF Basic,113,298,278,19,24977.28,221.86,83.79
2024-04-01,Wharton,TANF Basic,10,17,14,3,1984.33,203.68,113.58
2024-04-01,Wheeler,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Wichita,TANF Basic,43,83,66,17,9192.68,212.3,110.77
2024-04-01,Wilbarger,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Willacy,TANF Basic,13,37,28,9,3939.72,303.29,106.12
2024-04-01,Williamson,TANF Basic,43,98,72,27,10727.82,247.76,109.16
2024-04-01,Wilson,TANF Basic,6,12,10,2,1332.54,205.17,110.94
2024-04-01,Winkler,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Wise,TANF Basic,9,19,15,3,1708.82,197.33,92.05
2024-04-01,Wood,TANF Basic,10,21,18,2,2076.53,213.14,100.09
2024-04-01,Yoakum,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-04-01,Young,TANF Basic,4,7,7,0,632.5,146.08,96.54
2024-04-01,Zapata,TANF Basic,3,8,5,2,914.44,281.59,119.63
2024-04-01,Zavala,TANF Basic,6,15,12,3,1502.99,231.41,98.32
2024-04-01,Anderson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Andrews,TANF State Program,1,6,3,2,555.92,497.17,98.3
2024-04-01,Angelina,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Aransas,TANF State Program,1,6,3,2,555.92,497.17,98.3
2024-04-01,Archer,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Armstrong,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Atascosa,TANF State Program,1,6,3,2,373.56,334.08,66.05
2024-04-01,Austin,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Bailey,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Bandera,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Bastrop,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Baylor,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Bee,TANF State Program,1,7,5,2,164.68,147.27,24.27
2024-04-01,Bell,TANF State Program,6,23,15,8,1843.5,329.73,81.49
2024-04-01,Bexar,TANF State Program,13,36,21,15,3753.31,279.72,103.7
2024-04-01,Blanco,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Borden,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Bosque,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Bowie,TANF State Program,1,3,1,2,426.61,381.52,125.72
2024-04-01,Brazoria,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Brazos,TANF State Program,1,5,2,2,479.66,428.97,106.02
2024-04-01,Brewster,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Briscoe,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Brooks,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Brown,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Burleson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Burnet,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Caldwell,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Calhoun,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Callahan,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Cameron,TANF State Program,6,17,8,9,1831.34,327.56,107.94
2024-04-01,Camp,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Carson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Cass,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Castro,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Chambers,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Cherokee,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Childress,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Clay,TANF State Program,1,3,1,2,426.61,381.52,125.72
2024-04-01,Cochran,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Coke,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Coleman,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Collin,TANF State Program,7,21,17,5,1950.7,290.75,90.77
2024-04-01,Collingsworth,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Colorado,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Comal,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Comanche,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Concho,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Cooke,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Coryell,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Cottle,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Crane,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Crockett,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Crosby,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Culberson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Dallam,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Dallas,TANF State Program,18,61,28,33,6411.35,358.36,104.97
2024-04-01,Dawson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Deaf Smith,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Delta,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Denton,TANF State Program,2,9,7,2,362.51,162.1,40.06
2024-04-01,Dewitt,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Dickens,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Dimmit,TANF State Program,1,3,2,1,390.14,348.91,114.98
2024-04-01,Donley,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Duval,TANF State Program,1,3,2,1,390.14,348.91,114.98
2024-04-01,Eastland,TANF State Program,2,6,2,3,732.76,327.65,129.57
2024-04-01,Ector,TANF State Program,2,5,2,2,560.34,250.56,123.85
2024-04-01,Edwards,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,El Paso,TANF State Program,15,55,33,23,4949.15,340.47,89.3
2024-04-01,Ellis,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Erath,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Falls,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Fannin,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Fayette,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Fisher,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Floyd,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Foard,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Fort Bend,TANF State Program,4,18,11,7,1681.03,375.84,92.89
2024-04-01,Franklin,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Freestone,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Frio,TANF State Program,1,1,0,1,162.47,145.29,143.64
2024-04-01,Gaines,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Galveston,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Garza,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Gillespie,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Glasscock,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Goliad,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Gonzales,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Gray,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Grayson,TANF State Program,1,3,2,1,390.14,348.91,114.98
2024-04-01,Gregg,TANF State Program,2,5,2,2,560.34,250.56,123.85
2024-04-01,Grimes,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Guadalupe,TANF State Program,1,2,2,0,192.31,171.98,85.01
2024-04-01,Hale,TANF State Program,1,3,2,1,390.14,348.91,114.98
2024-04-01,Hall,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Hamilton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Hansford,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Hardeman,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Hardin,TANF State Program,1,2,2,0,192.31,171.98,85.01
2024-04-01,Harris,TANF State Program,20,77,45,32,7294.42,362.41,94.84
2024-04-01,Harrison,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Hartley,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Haskell,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Hays,TANF State Program,2,10,6,5,1036.69,463.56,101.84
2024-04-01,Hemphill,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Henderson,TANF State Program,2,7,2,5,853.23,381.52,125.72
2024-04-01,Hidalgo,TANF State Program,7,14,9,5,1462.2,217.94,107.73
2024-04-01,Hill,TANF State Program,1,2,1,1,337.09,301.46,149.01
2024-04-01,Hockley,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Hood,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Hopkins,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Houston,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Howard,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Hudspeth,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Hunt,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Hutchinson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Irion,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Jack,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Jackson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Jasper,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Jeff Davis,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Jefferson,TANF State Program,3,11,8,3,1082.0,322.55,95.66
2024-04-01,Jim Hogg,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Jim Wells,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Johnson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Jones,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Karnes,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Kaufman,TANF State Program,2,11,7,5,1089.74,487.28,96.35
2024-04-01,Kendall,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Kenedy,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Kent,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Kerr,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Kimble,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,King,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Kinney,TANF State Program,1,3,1,2,244.25,218.44,71.98
2024-04-01,Kleberg,TANF State Program,1,3,2,1,390.14,348.91,114.98
2024-04-01,Knox,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,La Salle,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Lamar,TANF State Program,1,5,2,2,479.66,428.97,106.02
2024-04-01,Lamb,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Lampasas,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Lavaca,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Lee,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Leon,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Liberty,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Limestone,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Lipscomb,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Live Oak,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Llano,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Loving,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Lubbock,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Lynn,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Madison,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Marion,TANF State Program,1,5,2,2,479.66,428.97,106.02
2024-04-01,Martin,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Mason,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-04-01,Matagorda,TANF State Program,0,0,0,0,0.0,0.0,0.0
